author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,sarkastik,cleaned_comment,,sentimen_relabel
@Ansor86,"Ko bisa, stop aja ah mbg mendingan kasih uangnya buat beli beras daging dll jadi bawa nya dari rumah hasil masak ortunya sendiri",1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,ko stop aja ah mbg mendingan kasih uangnya beli beras daging dll bawa nya rumah hasil masak ortunya,,negatif
@Fathurandhikaputra,Jijik,1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,jijik,,netral
@raisanaimah3961,Aku abis makan gratis malah sakit perut muntah muntah pipis warna darah,1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,abis makan gratis sakit perut muntah muntah pipis warna darah,,netral
@surename00018,"Alhamdulillah syukur diberi rezeki, aku setiap hari bawa bekal sayur tempe tahu ke sekolah, kadang kalau ada duit lebih beli nasi kuning😂",1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,alhamdulillah syukur rezeki bawa bekal sayur tempe sekolah kadang duit beli nasi kuning,,netral
@greenhardtop5322,"Kalau saya jadi orang tua siswa...mulai sekarang saya bawakan anak saya makanan dari rumah. Jika dikasi MBG terima saja, jika kondisinya baik, ikut dimakan dg makanan bawaan. Jika tidak, difoto sebagai bukti...selanjutnya makanan dari rumah dimakan.",1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,orang tua siswa bawakan anak makanan rumah dikasi mbg terima kondisinya dimakan dg makanan bawaan tidak difoto bukti makanan rumah dimakan,,positif
@IkaMikayla,Gila itu uang segitu gedee nya  di kemanain.,1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,gila uang segitu gedee nya kemanain,,netral
@cheanggavara7086,"Si wowo ndableg alias keras kepala.. Program populis tidak mencerdaskan rakyat, tapi meracuni  rakyat😂",1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,si wowo ndableg alias keras kepala program populis tidak mencerdaskan rakyat meracuni rakyat,,negatif
@RafardanSastronegoro-p1y,Mbg.. PRODUK GAGAL.. INI PEMBODOHAN UNTUK RAKYAT SE-NUSANTARA... BAHAYA.. TUNTUT MBG JIKA ANAK ANDA KERACUNAN. TUNTUT MIKLAAARAN,1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,mbg produk gagal pembodohan rakyat nusantara bahaya tuntut mbg anak keracunan tuntut miklaran,,negatif
@magdalenasitanggang1538,"Itu hrsnya di masak di tiap kantin sekolah, ini tidak di luar belum lagi dana di curi oh wowo hutang darahmu itu tinggi sampai ke langit makanya pekerjamu ga ada yg betul buat kerja",1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,hrsnya masak kantin sekolah tidak belum dana curi oh wowo hutang darahmu langit pekerjamu ga yg kerja,,negatif
@lilikpriyati3845,Wah lumayan utk pakan ayam jangan di makan siswa bahaya kalau sdh basi,1828,https://youtu.be/JSYRmY0mly0?si=2Y8fEpBW65R3jE5W,0,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa',comment,unknown_video,0,FALSE,lumayan utk pakan ayam jangan makan siswa bahaya sdh basi,,negatif
@dummy_user_1,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_2,Masih dalam tahap evaluasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tahap evaluasi,,netral
@dummy_user_3,Sangat merugikan masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,merugikan masyarakat,,negatif
@dummy_user_4,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_5,Program ini masih baru,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program,,netral
@dummy_user_6,Tidak jelas arah dan tujuannya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak arah tujuannya,,negatif
@dummy_user_7,Hanya buang-buang anggaran,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,buang buang anggaran,,negatif
@dummy_user_8,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_9,Langkah pemerintah ini patut diapresiasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,langkah pemerintah patut diapresiasi,,positif
@dummy_user_10,Saya setuju dengan kebijakan ini,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,setuju kebijakan,,positif
@dummy_user_11,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_12,Kebijakan ini tidak masuk akal,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,kebijakan tidak masuk akal,,negatif
@dummy_user_13,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_14,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_15,Ini cuma jadi ladang korupsi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,ladang korupsi,,negatif
@dummy_user_16,Belum ada dampak yang terlihat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,belum dampak,,netral
@dummy_user_17,Program ini sangat mengecewakan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program mengecewakan,,negatif
@dummy_user_18,Masih dalam tahap evaluasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tahap evaluasi,,netral
@dummy_user_19,Dari awal sudah terlihat bermasalah,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,bermasalah,,negatif
@dummy_user_20,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_21,Sangat merugikan masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,merugikan masyarakat,,negatif
@dummy_user_22,Semoga ke depan bisa lebih ditingkatkan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga ditingkatkan,,positif
@dummy_user_23,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_24,Program ini memberikan manfaat nyata,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program manfaat nyata,,positif
@dummy_user_25,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_26,Kebijakan ini cukup tepat sasaran,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,kebijakan sasaran,,positif
@dummy_user_27,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_28,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_29,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_30,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_31,Program ini sedang berjalan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program berjalan,,netral
@dummy_user_32,Sangat merugikan masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,merugikan masyarakat,,negatif
@dummy_user_33,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_34,Program ini membawa dampak positif,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membawa dampak positif,,positif
@dummy_user_35,Program ini membawa dampak positif,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membawa dampak positif,,positif
@dummy_user_36,Ini cuma jadi ladang korupsi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,ladang korupsi,,negatif
@dummy_user_37,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_38,Pelayanan sudah jauh lebih baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelayanan,,positif
@dummy_user_39,Masih dalam tahap evaluasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tahap evaluasi,,netral
@dummy_user_40,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_41,Program ini masih baru,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program,,netral
@dummy_user_42,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_43,Tidak jelas arah dan tujuannya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak arah tujuannya,,negatif
@dummy_user_44,Belum ada dampak yang terlihat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,belum dampak,,netral
@dummy_user_45,Tidak ada perbaikan sama sekali,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak perbaikan,,negatif
@dummy_user_46,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_47,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_48,Program ini sangat mengecewakan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program mengecewakan,,negatif
@dummy_user_49,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_50,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_51,Sangat merugikan masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,merugikan masyarakat,,negatif
@dummy_user_52,Dari awal sudah terlihat bermasalah,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,bermasalah,,negatif
@dummy_user_53,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_54,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_55,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_56,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_57,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_58,Ini cuma jadi ladang korupsi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,ladang korupsi,,negatif
@dummy_user_59,Tidak jelas arah dan tujuannya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak arah tujuannya,,negatif
@dummy_user_60,Program ini sedang berjalan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program berjalan,,netral
@dummy_user_61,Semoga ke depan bisa lebih ditingkatkan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga ditingkatkan,,positif
@dummy_user_62,Pelayanan sudah jauh lebih baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelayanan,,positif
@dummy_user_63,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_64,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_65,Langkah pemerintah ini patut diapresiasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,langkah pemerintah patut diapresiasi,,positif
@dummy_user_66,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_67,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_68,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_69,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_70,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_71,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_72,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_73,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_74,Dari awal sudah terlihat bermasalah,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,bermasalah,,negatif
@dummy_user_75,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_76,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_77,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_78,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_79,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_80,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_81,Program ini sangat mengecewakan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program mengecewakan,,negatif
@dummy_user_82,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_83,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_84,Langkah pemerintah ini patut diapresiasi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,langkah pemerintah patut diapresiasi,,positif
@dummy_user_85,Tidak jelas arah dan tujuannya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak arah tujuannya,,negatif
@dummy_user_86,Ini cuma jadi ladang korupsi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,ladang korupsi,,negatif
@dummy_user_87,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_88,Dari awal sudah terlihat bermasalah,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,bermasalah,,negatif
@dummy_user_89,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_90,Kebijakan ini tidak masuk akal,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,kebijakan tidak masuk akal,,negatif
@dummy_user_91,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_92,Tidak ada perbaikan sama sekali,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak perbaikan,,negatif
@dummy_user_93,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_94,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_95,Program ini sangat mengecewakan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program mengecewakan,,negatif
@dummy_user_96,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_97,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_98,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_99,Program ini masih baru,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program,,netral
@dummy_user_100,Pemerintah sudah bekerja dengan baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pemerintah,,positif
@dummy_user_101,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_102,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_103,Ini cuma jadi ladang korupsi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,ladang korupsi,,negatif
@dummy_user_104,Tidak jelas arah dan tujuannya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,tidak arah tujuannya,,negatif
@dummy_user_105,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_106,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_107,Program ini gagal total,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program gagal total,,negatif
@dummy_user_108,Saya setuju dengan kebijakan ini,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,setuju kebijakan,,positif
@dummy_user_109,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_110,Sangat merugikan masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,merugikan masyarakat,,negatif
@dummy_user_111,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_112,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_113,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_114,Program ini sangat mengecewakan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program mengecewakan,,negatif
@dummy_user_115,Rakyat yang selalu jadi korban,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,rakyat korban,,negatif
@dummy_user_116,Program ini masih baru,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program,,netral
@dummy_user_117,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_118,Masalahnya terus berulang,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,berulang,,negatif
@dummy_user_119,Program ini sedang berjalan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program berjalan,,netral
@dummy_user_120,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_121,Program ini sedang berjalan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program berjalan,,netral
@dummy_user_122,Program ini masih baru,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program,,netral
@dummy_user_123,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_124,Masih menunggu hasil selanjutnya,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,menunggu hasil,,netral
@dummy_user_125,Pelaksanaan dilakukan bertahap,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaan bertahap,,netral
@dummy_user_126,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_127,Program ini sangat membantu masyarakat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membantu masyarakat,,positif
@dummy_user_128,Inisiatif yang bagus untuk rakyat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,inisiatif bagus rakyat,,positif
@dummy_user_129,Pelayanan sudah jauh lebih baik,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelayanan,,positif
@dummy_user_130,Semoga program ini terus berlanjut,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga program berlanjut,,positif
@dummy_user_131,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_132,Belum ada dampak yang terlihat,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,belum dampak,,netral
@dummy_user_133,Program ini membawa dampak positif,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membawa dampak positif,,positif
@dummy_user_134,Kebijakan ini tidak masuk akal,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,kebijakan tidak masuk akal,,negatif
@dummy_user_135,Saya setuju dengan kebijakan ini,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,setuju kebijakan,,positif
@dummy_user_136,Program ini memberikan manfaat nyata,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program manfaat nyata,,positif
@dummy_user_137,Saya setuju dengan kebijakan ini,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,setuju kebijakan,,positif
@dummy_user_138,Pelaksanaannya sangat buruk,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya buruk,,negatif
@dummy_user_139,Pelaksanaannya cukup baik dan rapi,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,pelaksanaannya rapi,,positif
@dummy_user_140,Program ini membawa dampak positif,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,program membawa dampak positif,,positif
@dummy_user_141,Semoga ke depan bisa lebih ditingkatkan,0,https://youtu.be/dummy,0,Dummy Dataset Sentimen,comment,dummy123,0,FALSE,semoga ditingkatkan,,positif
